date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:32:38	81331/81331	---M--	200	added ('OK')	text/html	etag:%2213db3-5b7fe002bcd00%22	http://108-2.dday.dschool.ntu.edu.tw/211092603221407224112352620316.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/211092603221407224112352620316.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:40	62255/62255	---M--	200	added ('OK')	text/html	etag:%22f32f-5b897a1579f80%22	http://108-2.dday.dschool.ntu.edu.tw/211092698923560389883074031350332873534235542.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/211092698923560389883074031350332873534235542.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:42	69622/69622	---M--	200	added ('OK')	text/html	etag:%2210ff6-5b7fe50c1af00%22	http://108-2.dday.dschool.ntu.edu.tw/34269348993328721109203168203.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/34269348993328721109203168203.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:44	65858/65858	---M--	200	added ('OK')	text/html	etag:%2210142-5b7bedaf96540%22	http://108-2.dday.dschool.ntu.edu.tw/wed.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/wed.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:46	64707/64707	---M--	200	added ('OK')	text/html	etag:%22fcc3-5b7fe171e6f40%22	http://108-2.dday.dschool.ntu.edu.tw/2228338555387382418021109269892356026696.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/2228338555387382418021109269892356026696.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:48	63879/63879	---M--	200	added ('OK')	text/html	etag:%22f987-5b7fe30b07480%22	http://108-2.dday.dschool.ntu.edu.tw/26032199902019521109260322110926989303402723126371332872536125136.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/26032199902019521109260322110926989303402723126371332872536125136.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:50	96612/96612	---M--	200	added ('OK')	text/html	etag:%2217964-5b7fe7569d6c0%22	http://108-2.dday.dschool.ntu.edu.tw/3693825138201542998365306369382513830340383213571233287208773537335336.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/3693825138201542998365306369382513830340383213571233287208773537335336.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:52	64559/64559	---M--	200	added ('OK')	text/html	etag:%22fc2f-5b7bedaf96540%22	http://108-2.dday.dschool.ntu.edu.tw/thur.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/thur.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:54	83031/83031	---M--	200	added ('OK')	text/html	etag:%2214457-5b7fe0241dbc0%22	http://108-2.dday.dschool.ntu.edu.tw/21109260322638121209218302698927169243353537335336.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/21109260322638121209218302698927169243353537335336.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:56	81288/81288	---M--	200	added ('OK')	text/html	etag:%2213d88-5b7fe136c63c0%22	http://108-2.dday.dschool.ntu.edu.tw/21934365542247824066.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/21934365542247824066.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:32:58	70772/70772	---M--	200	added ('OK')	text/html	etag:%2211474-5b7bedaf96540%22	http://108-2.dday.dschool.ntu.edu.tw/fri.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/fri.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:00	73097/73097	---M--	200	added ('OK')	text/html	etag:%2211d89-5b7fe917cba80%22	http://108-2.dday.dschool.ntu.edu.tw/208442766525945329462701035542332872352636368.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/208442766525945329462701035542332872352636368.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:02	72162/72162	---M--	200	added ('OK')	text/html	etag:%22119e2-5b7fddcd356c0%22	http://108-2.dday.dschool.ntu.edu.tw/2085631684202252698936939203162460532173.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/2085631684202252698936939203162460532173.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:04	107372/107372	---M--	200	added ('OK')	text/html	etag:%221a36c-5b7fe2b71ae80%22	http://108-2.dday.dschool.ntu.edu.tw/2363728436332873103826371.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/2363728436332873103826371.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:06	79761/79761	---M--	200	added ('OK')	text/html	etag:%2213791-5b7fe57225fc0%22	http://108-2.dday.dschool.ntu.edu.tw/353733533620320303402015429983.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/353733533620320303402015429983.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:08	93628/93628	---M--	200	added ('OK')	text/html	etag:%2216dbc-5b7fe6f27aa80%22	http://108-2.dday.dschool.ntu.edu.tw/36914385423893623566235603898820108.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/36914385423893623566235603898820108.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:10	70209/70209	---M--	200	added ('OK')	text/html	etag:%2211241-5b7bedaf96540%22	http://108-2.dday.dschool.ntu.edu.tw/sat.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/sat.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:12	93599/93599	---M--	200	added ('OK')	text/html	etag:%2216d9f-5b7fe48e38600%22	http://108-2.dday.dschool.ntu.edu.tw/3000037326240372031622346.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/3000037326240372031622346.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:14	121575/121575	---M--	200	added ('OK')	text/html	etag:%221dae7-5b7fe19dc56c0%22	http://108-2.dday.dschool.ntu.edu.tw/223122232023637408016530612300234782599121270123012356038988.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/223122232023637408016530612300234782599121270123012356038988.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:16	96079/96079	---M--	200	added ('OK')	text/html	etag:%221774f-5b7fe5b6d01c0%22	http://108-2.dday.dschool.ntu.edu.tw/353733533624605327712083738272-1t.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/353733533624605327712083738272-1t.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:18	96618/96618	---M--	200	added ('OK')	text/html	etag:%221796a-5b7fe82684140%22	http://108-2.dday.dschool.ntu.edu.tw/353733533624605327712083738272-2t.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/353733533624605327712083738272-2t.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:20	64367/64367	---M--	200	added ('OK')	text/html	etag:%22fb6f-5b7fe376cb2c0%22	http://108-2.dday.dschool.ntu.edu.tw/283173689021147.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/283173689021147.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:22	77241/77241	---M--	200	added ('OK')	text/html	etag:%2212db9-5b7bedaf96540%22	http://108-2.dday.dschool.ntu.edu.tw/sun.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/sun.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:24	64285/64285	---M--	200	added ('OK')	text/html	etag:%22fb1d-5b7fe7a00c400%22	http://108-2.dday.dschool.ntu.edu.tw/alpha-team.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/alpha-team.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:26	81442/81442	---M--	200	added ('OK')	text/html	etag:%2213e22-5b7fe7ef33ec0%22	http://108-2.dday.dschool.ntu.edu.tw/ntuusr--2282323416plus.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/ntuusr--2282323416plus.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:28	64095/64095	---M--	200	added ('OK')	text/html	etag:%22fa5f-5b7bedadae0c0%22	http://108-2.dday.dschool.ntu.edu.tw/21488228233038238761251632031631038.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/21488228233038238761251632031631038.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:30	65055/65055	---M--	200	added ('OK')	text/html	etag:%22fe1f-5b7fe110a09c0%22	http://108-2.dday.dschool.ntu.edu.tw/214882282333258368963277331038.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/214882282333258368963277331038.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:32	76928/76928	---M--	200	added ('OK')	text/html	etag:%2212c80-5b7fe9449e440%22	http://108-2.dday.dschool.ntu.edu.tw/26410203582282323416260452403720013.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/26410203582282323416260452403720013.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:34	73340/73340	---M--	200	added ('OK')	text/html	etag:%2211e7c-5b7fe78370080%22	http://108-2.dday.dschool.ntu.edu.tw/3852521488240372031623460.html	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/3852521488240372031623460.html	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:36	5478/5478	---M--	200	added ('OK')	image/png	etag:%221566-5b70a170039c0%22	http://108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/dschool-logo_orig.png	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/dschool-logo_orig.png	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:36	3440/3440	---M--	200	added ('OK')	image/png	etag:%22d70-5b70a327a8700%22	http://108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/alphateam-logo-alpha-team-2_orig.png	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/alphateam-logo-alpha-team-2_orig.png	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:37	4888/4888	---M--	200	added ('OK')	image/png	etag:%221318-5b70a3289c940%22	http://108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntuplus-logo_orig.png	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntuplus-logo_orig.png	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:38	4708/4708	---M--	200	added ('OK')	image/png	etag:%221264-5b70a3303db40%22	http://108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntuleadership-logo_orig.png	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntuleadership-logo_orig.png	(from http://108-2.dday.dschool.ntu.edu.tw/)
19:33:39	7127/7127	---M--	200	added ('OK')	image/png	etag:%221bd7-5b70a326b44c0%22	http://108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntucep-logo_orig.png	/Users/juan/websites/108-2.dday.dschool.ntu.edu.tw/108-2.dday.dschool.ntu.edu.tw/uploads/1/3/1/8/131854549/ntucep-logo_orig.png	(from http://108-2.dday.dschool.ntu.edu.tw/)
